id;video_category_id
510;20
511;22
512;19
513;19
514;23
515;25
516;25
517;23
518;15
519;23
520;29
521;15
522;26
523;19
524;15
525;25
526;28
527;10
528;10
529;1
530;24
531;28
532;17
533;2
534;20
535;1
536;20
537;29
538;19
539;28
540;2
541;24
542;10
543;15
544;23
545;1
546;20
547;26
548;22
549;20
550;25
551;20
552;1
553;19
554;10
555;28
556;2
557;10
558;15
559;1
560;1
561;25
562;23
563;27
564;28
565;1
566;24
567;28
568;20
569;1
570;24
571;10
572;15
573;10
574;17
575;1
576;26
577;17
578;2
579;1
580;19
581;23
582;19
583;27
584;19
585;24
586;15
587;25
588;20
589;26
590;29
591;2
592;24
593;15
594;15
595;24
596;15
597;17
598;1
599;25
600;15
601;25
602;26
603;15
604;15
605;23
606;1
607;23
608;15
609;10
610;25
611;26
612;24
613;26
614;15
615;15
616;25
617;20
618;15
619;26
620;10
621;27
622;24
623;20
624;26
625;1
626;28
627;19
628;19
629;2
630;28
631;23
632;15
633;25
634;23
635;26
636;23
637;1
638;20
639;20
640;10
641;22
642;23
643;29
644;20
645;19
646;29
647;1
648;15
649;1
650;15
651;1
652;19
653;22
654;25
655;2
656;1
657;26
658;1
659;2
660;24
661;24
662;19
663;23
664;29
665;24
666;20
667;17
668;28
669;25
670;25
671;10
672;25
673;25
674;10
675;19
676;24
677;1
678;15
679;19
680;25
681;23
682;19
683;2
684;15
685;10
686;23
687;15
688;29
689;26
690;15
691;1
692;28
693;19
694;19
695;27
696;23
697;27
698;19
699;24
700;10
701;10
702;26
703;22
704;24
705;26
706;22
707;15
708;2
709;2
710;27
711;15
712;25
713;15
714;23
715;1
716;25
717;25
718;23
719;15
720;23
721;19
722;19
723;26
724;17
725;24
726;29
727;2
728;29
729;22
730;22
731;20
732;20
733;23
734;25
735;25
736;24
737;2
738;19
739;17
740;20
741;10
742;26
743;27
744;19
745;29
746;1
747;29
748;25
749;23
750;29
751;15
752;17
753;19
754;1
755;29
756;2
757;19
758;17
759;24
760;17
761;19
762;1
763;2
764;10
765;29
766;24
767;26
768;26
769;20
770;17
771;19
772;28
773;25
774;19
775;20
776;22
777;25
778;19
779;26
780;10
781;10
782;25
783;19
784;27
785;26
786;28
787;1
788;10
789;27
790;1
791;10
792;26
793;1
794;27
795;27
796;23
797;15
798;23
799;24
800;10
801;28
802;15
803;20
804;1
805;29
806;15
807;19
808;15
809;1
810;23
811;1
812;10
813;2
814;27
815;26
816;25
817;10
818;25
819;10
820;15
821;1
822;25
823;23
824;10
825;19
826;27
827;24
828;25
829;29
830;23
831;26
832;24
833;2
834;1
835;2
836;28
837;2
838;15
839;23
840;2
841;2
842;26
843;15
844;22
845;15
846;17
847;27
848;26
849;25
850;2
851;23
852;15
853;1
854;1
855;15
856;19
857;1
858;24
859;2
860;25
861;10
862;17
863;17
864;2
865;20
866;26
867;28
868;23
869;2
870;1
871;2
872;24
873;15
874;25
875;25
876;19
877;26
878;23
879;25
880;17
881;15
882;19
883;25
884;25
885;29
886;23
887;23
888;10
889;17
890;10
891;26
892;17
893;22
894;10
895;23
896;23
897;29
898;23
899;10
900;19
901;15
902;1
903;23
904;24
905;2
906;2
907;2
908;2
909;28
910;23
911;29
912;1
913;10
914;25
915;1
916;17
917;26
918;15
919;1
920;19
921;2
922;29
923;24
924;26
925;25
926;24
927;15
928;17
929;15
930;1
931;27
932;28
933;27
934;10
935;2
936;1
937;20
938;22
939;24
940;25
941;24
942;15
943;10
944;29
945;28
946;10
947;29
948;28
949;15
950;20
951;23
952;24
953;1
954;20
955;24
956;28
957;28
958;1
959;2
960;25
961;28
962;2
963;10
964;23
965;15
966;19
967;1
968;10
969;1
970;1
971;20
972;22
973;26
974;1
975;1
976;24
977;22
978;20
979;25
980;1
981;24
982;20
983;26
984;2
985;1
986;15
987;17
988;20
989;2
990;24
991;26
992;17
993;28
994;2
995;19
996;24
997;24
998;10
999;26
1000;22
1001;10
1002;29
1003;19
1004;24
1005;29
1006;19
1007;22
1008;29
1009;28
1010;29
1011;24
1012;26
1013;10
1014;19
1015;17
1016;20
1017;23
1018;1
1019;15
1020;1
1021;2
1022;24
1023;28
1024;23
1025;2
1026;2
1027;26
1028;15
1029;29
1030;10
1031;10
1032;19
1033;10
1034;20
1035;2
1036;27
1037;29
1038;28
1039;23
1040;27
1041;10
1042;15
1043;25
1044;2
1045;15
1046;22
1047;15
1048;27
1049;19
1050;23
1051;1
1052;17
1053;15
1054;15
1055;2
1056;24
1057;27
1058;19
1059;15
1060;2
1061;2
1062;25
1063;23
1064;26
1065;25
1066;26
1067;24
1068;29
1069;20
1070;2
1071;25
1072;22
1073;24
1074;15
1075;10
1076;24
1077;15
1078;17
1079;22
1080;20
1081;27
1082;15
1083;1
1084;2
1085;1
1086;20
1087;10
1088;2
1089;29
1090;25
1091;24
1092;26
1093;24
1094;29
1095;24
1096;28
1097;10
1098;1
1099;15
1100;15
1101;24
1102;22
1103;25
1104;23
1105;15
1106;27
1107;23
1108;25
1109;28
1110;1
1111;15
1112;25
1113;26
1114;25
1115;29
1116;24
1117;23
1118;17
1119;1
1120;19
1121;1
1122;28
1123;2
1124;28
1125;1
1126;22
1127;20
1128;15
1129;26
1130;15
1131;23
1132;23
1133;17
1134;26
1135;15
1136;27
1137;1
1138;26
1139;19
1140;15
1141;15
1142;10
1143;10
1144;10
1145;29
1146;23
1147;25
1148;23
1149;10
1150;1
1151;15
1152;20
1153;1
1154;23
1155;2
1156;27
1157;19
1158;1
1159;20
1160;28
1161;25
1162;19
1163;15
1164;15
1165;19
1166;22
1167;19
1168;15
1169;25
1170;25
1171;22
1172;27
1173;15
1174;25
1175;10
1176;2
1177;15
1178;22
1179;2
1180;29
1181;24
1182;20
1183;2
1184;10
1185;17
1186;10
1187;10
1188;28
1189;20
1190;2
1191;19
1192;24
1193;29
1194;23
1195;25
1196;17
1197;19
1198;10
1199;10
1200;17
1201;25
1202;15
1203;20
1204;25
1205;25
1206;10
1207;25
1208;10
1209;15
1210;17
1211;19
1212;15
1213;10
1214;19
1215;19
1216;1
1217;1
1218;17
1219;27
1220;15
1221;24
1222;26
1223;2
1224;2
1225;19
1226;29
1227;24
1228;26
1229;28
1230;1
1231;25
1232;24
1233;23
1234;1
1235;24
1236;10
1237;25
1238;29
1239;23
1240;10
1241;15
1242;28
1243;1
1244;2
1245;15
1246;10
1247;25
1248;19
1249;2
1250;19
1251;19
1252;26
1253;26
1254;22
1255;25
1256;23
1257;10
1258;15
1259;25
1260;28
1261;2
1262;23
1263;1
1264;25
1265;19
1266;28
1267;25
1268;15
1269;17
1270;2
1271;27
1272;1
1273;2
1274;15
1275;15
1276;28
1277;19
1278;24
1279;19
1280;1
1281;23
1282;10
1283;10
1284;2
1285;10
1286;25
1287;25
1288;19
1289;15
1290;1
1291;20
1292;10
1293;17
1294;25
1295;1
1296;29
1297;19
1298;25
1299;17
1300;1
1301;10
1302;10
1303;23
1304;1
1305;1
1306;28
1307;19
1308;26
1309;15
1310;23
1311;27
1312;26
1313;2
1314;23
1315;23
1316;10
1317;2
1318;17
1319;19
1320;10
1321;26
1322;22
1323;24
1324;22
1325;1
1326;19
1327;15
1328;1
1329;23
1330;25
1331;10
1332;28
1333;29
1334;23
1335;10
1336;24
1337;25
1338;2
1339;23
1340;17
1341;2
1342;23
1343;22
1344;1
1345;10
1346;24
1347;22
1348;10
1349;28
1350;17
1351;29
1352;15
1353;1
1354;23
1355;17
1356;26
1357;15
1358;1
1359;17
1360;20
1361;23
1362;2
1363;19
1364;19
1365;17
1366;1
1367;24
1368;10
1369;10
1370;10
1371;23
1372;10
1373;2
1374;10
1375;22
1376;19
1377;19
1378;26
1379;2
1380;1
1381;17
1382;23
1383;25
1384;24
1385;10
1386;2
1387;24
1388;1
1389;25
1390;20
1391;1
1392;22
1393;10
1394;23
1395;26
1396;26
1397;26
1398;19
1399;28
1400;20
1401;22
1402;25
1403;19
1404;10
1405;23
1406;10
1407;1
1408;15
1409;28
1410;23
1411;25
1412;23
1413;2
1414;1
1415;20
1416;1
1417;25
1418;23
1419;23
1420;15
1421;15
1422;10
1423;24
1424;1
1425;29
1426;10
1427;25
1428;23
1429;20
1430;20
1431;26
1432;26
1433;29
1434;22
1435;25
1436;2
1437;24
1438;15
1439;24
1440;19
1441;10
1442;19
1443;22
1444;10
1445;24
1446;24
1447;10
1448;10
1449;23
1450;1
1451;17
1452;29
1453;26
1454;10
1455;20
1456;28
1457;29
1458;25
1459;19
1460;23
1461;19
1462;15
1463;19
1464;27
1465;2
1466;27
1467;15
1468;19
1469;29
1470;10
1471;24
1472;22
1473;25
1474;23
1475;24
1476;10
1477;10
1478;24
1479;2
1480;2
1481;2
1482;22
1483;24
1484;29
1485;20
1486;22
1487;20
1488;25
1489;10
1490;19
1491;19
1492;2
1493;27
1494;23
1495;29
1496;23
1497;1
1498;10
1499;1
1500;15
1501;15
1502;17
1503;2
1504;1
1505;1
1506;22
1507;24
1508;10
1509;26
1510;15
1511;20
1512;2
1513;20
1514;26
1515;25
1516;23
1517;20
1518;10
1519;17
1520;19
1521;26
1522;1
1523;15
1524;1
1525;27
1526;15
1527;27
1528;26
1529;25
1530;28
1531;10
1532;25
1533;28
1534;1
1535;1
1536;22
1537;15
1538;26
1539;29
1540;17
1541;10
1542;2
1543;2
1544;26
1545;26
1546;26
1547;20
1548;2
1549;19
1550;10
1551;25
1552;10
1553;29
1554;23
1555;27
1556;19
1557;27
1558;26
1559;15
1560;27
1561;29
1562;10
1563;26
1564;22
1565;26
1566;15
1567;1
1568;26
1569;20
1570;29
1571;1
1572;26
1573;25
1574;15
1575;25
1576;10
1577;10
1578;23
1579;27
1580;25
1581;1
1582;19
1583;22
1584;24
1585;25
1586;2
1587;2
1588;17
1589;25
1590;1
1591;28
1592;23
1593;15
1594;24
1595;24
1596;23
1597;19
1598;28
1599;20
1600;19
1601;25
1602;24
1603;2
1604;15
1605;29
1606;25
1607;17
1608;10
1609;2
1610;25
1611;25
1612;29
1613;19
1614;28
1615;24
1616;28
1617;22
1618;15
1619;23
1620;25
1621;10
1622;17
1623;2
1624;19
1625;25
1626;10
1627;19
1628;25
1629;25
1630;2
1631;20
1632;10
1633;19
1634;24
1635;24
1636;27
1637;10
1638;20
1639;28
1640;28
1641;10
1642;23
1643;10
1644;24
1645;10
1646;28
1647;20
1648;27
1649;1
1650;10
1651;15
1652;19
1653;15
1654;28
1655;26
1656;26
1657;1
1658;28
1659;25
1660;2
1661;10
1662;29
1663;28
1664;2
1665;20
1666;1
1667;22
1668;24
1669;17
1670;10
1671;29
1672;2
1673;23
1674;10
1675;10
1676;22
1677;29
1678;27
1679;23
1680;23
1681;25
1682;19
1683;15
1684;15
1685;20
1686;19
1687;24
1688;1
1689;10
1690;24
1691;2
1692;28
1693;19
1694;19
1695;25
1696;27
1697;24
1698;19
1699;15
1700;15
1701;25
1702;25
1703;20
1704;25
1705;23
1706;28
1707;19
1708;23
1709;23
1710;26
1711;25
1712;27
1713;1
1714;17
1715;2
1716;24
1717;2
1718;2
1719;19
1720;28
1721;25
1722;23
1723;28
1724;19
1725;19
1726;20
1727;26
1728;15
1729;15
1730;24
1731;19
1732;27
1733;23
1734;15
1735;10
1736;17
1737;1
1738;25
1739;25
1740;23
1741;28
1742;26
1743;23
1744;20
1745;25
1746;2
1747;25
1748;29
1749;17
1750;20
1751;22
1752;1
1753;1
1754;2
1755;29
1756;15
1757;28
1758;25
1759;19
1760;10
1761;2
1762;19
1763;24
1764;1
1765;17
1766;26
1767;1
1768;27
1769;1
1770;27
1771;17
1772;15
1773;19
1774;23
1775;17
1776;10
1777;19
1778;24
1779;15
1780;28
1781;10
1782;29
1783;1
1784;23
1785;1
1786;25
1787;25
1788;23
1789;25
1790;2
1791;17
1792;20
1793;25
1794;17
1795;1
1796;17
1797;24
1798;19
1799;19
1800;20
1801;25
1802;20
1803;19
1804;29
1805;2
1806;29
1807;2
1808;25
1809;1
1810;1
1811;26
1812;15
1813;1
1814;26
1815;15
1816;25
1817;1
1818;17
1819;24
1820;20
1821;22
1822;17
1823;24
1824;28
1825;10
1826;2
1827;1
1828;20
1829;25
1830;2
1831;2
1832;2
1833;23
1834;15
1835;10
1836;1
1837;19
1838;25
1839;2
1840;17
1841;10
1842;28
1843;19
1844;23
1845;2
1846;27
1847;19
1848;23
1849;17
1850;20
1851;2
1852;22
1853;10
1854;19
1855;27
1856;24
1857;23
1858;20
1859;24
1860;20
1861;22
1862;15
1863;24
1864;24
1865;15
1866;15
1867;2
1868;17
1869;15
1870;29
1871;1
1872;15
1873;29
1874;22
1875;15
1876;23
1877;24
1878;25
1879;15
1880;26
1881;17
1882;1
1883;20
1884;20
1885;2
1886;2
1887;26
1888;2
1889;27
1890;2
1891;17
1892;27
1893;24
1894;23
1895;2
1896;19
1897;29
1898;25
1899;26
1900;28
1901;25
1902;15
1903;20
1904;25
1905;20
1906;20
1907;19
1908;26
1909;24
1910;15
1911;10
1912;10
1913;10
1914;19
1915;2
1916;28
1917;2
1918;1
1919;19
1920;24
1921;20
1922;19
1923;28
1924;26
1925;24
1926;15
1927;25
1928;25
1929;20
1930;22
1931;2
1932;29
1933;24
1934;23
1935;2
1936;27
1937;2
1938;2
1939;25
1940;23
1941;28
1942;25
1943;17
1944;29
1945;10
1946;25
1947;2
1948;25
1949;2
1950;25
1951;23
1952;2
1953;15
1954;23
1955;19
1956;10
1957;28
1958;20
1959;19
1960;20
1961;15
1962;24
1963;23
1964;10
1965;25
1966;10
1967;24
1968;2
1969;19
1970;10
1971;1
1972;15
1973;20
1974;15
1975;19
1976;26
1977;10
1978;24
1979;19
1980;25
1981;10
1982;2
1983;1
1984;20
1985;25
1986;15
1987;28
1988;25
1989;20
1990;23
1991;25
1992;23
1993;15
1994;17
1995;22
1996;2
1997;28
1998;23
1999;26
2000;19
2001;19
2002;25
2003;15
2004;22
2005;17
2006;19
2007;1
2008;27
2009;15
2010;23
2011;23
2012;19
2013;29
2014;22
2015;24
2016;19
2017;10
2018;25
2019;28
2020;25
2021;23
2022;27
2023;24
2024;15
2025;25
2026;23
2027;28
2028;29
2029;1
2030;23
2031;25
2032;1
2033;26
2034;28
2035;27
2036;25
2037;24
2038;23
2039;23
2040;23
2041;26
2042;10
2043;1
2044;20
2045;1
2046;23
2047;10
2048;19
2049;10
2050;17
2051;2
2052;24
2053;29
2054;23
2055;25
2056;10
2057;29
2058;15
2059;2
2060;25
2061;20
2062;25
2063;15
2064;2
2065;28
2066;27
2067;25
2068;22
2069;17
2070;24
2071;23
2072;25
2073;10
2074;19
2075;26
2076;20
2077;1
2078;10
2079;10
2080;1
2081;15
2082;25
2083;10
2084;2
2085;19
2086;19
2087;1
2088;25
2089;17
2090;19
2091;15
2092;15
2093;2
2094;19
2095;19
2096;10
2097;25
2098;26
2099;25
2100;26
2101;22
2102;1
2103;28
2104;20
2105;10
2106;23
2107;17
2108;19
2109;23
2110;23
2111;26
2112;24
2113;19
2114;1
2115;15
2116;15
2117;17
2118;15
2119;15
2120;26
2121;24
2122;1
2123;19
2124;1
2125;15
2126;2
2127;1
2128;22
2129;26
2130;23
2131;25
2132;23
2133;24
2134;15
2135;22
2136;20
2137;10
2138;19
2139;20
2140;26
2141;26
2142;23
2143;25
2144;27
2145;24
2146;2
2147;29
2148;25
2149;25
2150;26
2151;15
2152;2
2153;19
2154;22
2155;17
2156;25
2157;29
2158;26
2159;28
2160;10
2161;28
2162;1
2163;19
2164;27
2165;25
2166;17
2167;27
2168;10
2169;17
2170;10
2171;24
2172;22
2173;26
2174;2
2175;23
2176;24
2177;15
2178;10
2179;15
2180;2
2181;10
2182;19
2183;27
2184;27
2185;23
2186;27
2187;15
2188;26
2189;29
2190;10
2191;2
2192;19
2193;29
2194;25
2195;25
2196;17
2197;25
2198;15
2199;20
2200;20
2201;10
2202;2
2203;10
2204;22
2205;26
2206;20
2207;20
2208;23
2209;26
2210;1
2211;22
2212;26
2213;25
2214;10
2215;2
2216;25
2217;15
2218;26
2219;2
2220;10
2221;10
2222;20
2223;28
2224;22
2225;20
2226;23
2227;27
2228;15
2229;1
2230;26
2231;1
2232;26
2233;22
2234;20
2235;10
2236;23
2237;23
2238;20
2239;22
2240;1
2241;15
2242;15
2243;1
2244;20
2245;15
2246;24
2247;24
2248;1
2249;29
2250;24
2251;19
2252;2
2253;15
2254;15
2255;22
2256;19
2257;19
2258;1
2259;2
2260;27
2261;15
2262;23
2263;25
2264;19
2265;29
2266;15
2267;22
2268;19
2269;2
2270;29
2271;2
2272;22
2273;28
2274;19
2275;26
2276;26
2277;22
2278;23
2279;25
2280;22
2281;24
2282;24
2283;2
2284;25
2285;15
2286;25
2287;22
2288;26
2289;23
2290;2
2291;27
2292;1
2293;26
2294;29
2295;24
2296;26
2297;10
2298;2
2299;10
2300;20
2301;27
2302;10
2303;10
2304;22
2305;19
2306;2
2307;19
2308;1
2309;25
2310;15
2311;19
2312;2
2313;1
2314;20
2315;24
2316;2
2317;26
2318;22
2319;27
2320;23
2321;26
2322;10
2323;25
2324;25
2325;2
2326;17
2327;20
2328;27
2329;15
2330;10
2331;15
2332;23
2333;23
2334;2
2335;10
2336;26
2337;15
2338;2
2339;25
2340;2
2341;2
2342;27
2343;25
2344;17
2345;19
2346;10
2347;17
2348;23
2349;20
2350;29
2351;24
2352;28
2353;17
2354;27
2355;17
2356;28
2357;25
2358;19
2359;17
2360;26
2361;28
2362;19
2363;20
2364;26
2365;10
2366;24
2367;19
2368;19
2369;19
2370;26
2371;22
2372;23
2373;1
2374;2
2375;17
2376;29
2377;1
2378;17
2379;1
2380;10
2381;25
2382;24
2383;25
2384;25
2385;25
2386;23
2387;10
2388;1
2389;1
2390;25
2391;1
2392;1
2393;24
2394;10
2395;20
2396;25
2397;15
2398;26
2399;19
2400;23
2401;1
2402;19
2403;28
2404;15
2405;23
2406;29
2407;10
2408;25
2409;23
2410;20
2411;25
2412;20
2413;17
2414;20
2415;2
2416;24
2417;25
2418;15
2419;29
2420;24
2421;1
2422;23
2423;23
2424;28
2425;1
2426;26
2427;27
2428;28
2429;28
2430;2
2431;25
2432;10
2433;25
2434;26
2435;25
2436;29
2437;10
2438;17
2439;10
2440;1
2441;17
2442;10
2443;2
2444;10
2445;1
2446;10
2447;1
2448;28
2449;10
2450;1
2451;20
2452;15
2453;24
2454;26
2455;17
2456;28
2457;24
2458;10
2459;25
2460;2
2461;2
2462;23
2463;20
2464;28
2465;15
2466;29
2467;15
2468;10
2469;22
2470;1
2471;2
2472;25
2473;1
2474;26
2475;19
2476;10
2477;1
2478;10
2479;25
2480;1
2481;17
2482;19
2483;15
2484;26
2485;10
2486;23
2487;28
2488;25
2489;17
2490;26
2491;25
2492;15
2493;24
2494;15
2495;28
2496;2
2497;25
2498;25
2499;2
2500;19
2501;25
2502;15
2503;25
2504;2
2505;22
2506;2
2507;2
2508;19
2509;15
2510;26
2511;25
2512;17
2513;25
2514;27
2515;10
2516;19
2517;27
2518;23
2519;2
2520;23
2521;15
2522;28
2523;17
2524;25
2525;19
2526;29
2527;15
2528;19
2529;25
2530;1
2531;2
2532;27
2533;23
2534;29
2535;1
2536;24
2537;19
2538;24
2539;20
2540;15
2541;10
2542;24
2543;24
2544;25
2545;1
2546;2
2547;1
2548;17
2549;19
2550;19
2551;25
2552;1
2553;29
2554;1
2555;23
2556;1
2557;25
2558;15
2559;19
2560;23
2561;1
2562;1
2563;28
2564;22
2565;23
2566;26
2567;25
2568;1
2569;19
2570;24
2571;2
2572;24
2573;19
2574;22
2575;10
2576;15
2577;25
2578;28
2579;2
2580;25
2581;1
2582;2
2583;29
2584;26
2585;25
2586;15
2587;23
2588;15
2589;15
2590;1
2591;1
2592;2
2593;2
2594;2
2595;2
2596;15
2597;28
2598;24
2599;22
2600;24
2601;23
2602;20
2603;27
2604;20
2605;25
2606;1
2607;15
2608;25
2609;24
2610;2
2611;25
2612;29
2613;23
2614;10
2615;28
2616;1
2617;2
2618;10
2619;19
2620;25
2621;10
2622;2
2623;23
2624;19
2625;22
2626;1
2627;10
2628;27
2629;25
2630;29
2631;24
2632;20
2633;24
2634;15
2635;2
2636;1
2637;19
2638;29
2639;26
2640;2
2641;17
2642;17
2643;28
2644;15
2645;29
2646;27
2647;15
2648;25
2649;28
2650;25
2651;1
2652;10
2653;26
2654;1
2655;19
2656;23
2657;23
2658;24
2659;17
2660;27
2661;1
2662;19
2663;28
2664;19
2665;10
2666;25
2667;2
2668;19
2669;25
2670;15
2671;19
2672;27
2673;22
2674;25
2675;19
2676;19
2677;17
2678;10
2679;29
2680;25
2681;27
2682;10
2683;20
2684;23
2685;24
2686;1
2687;20
2688;2
2689;19
2690;15
2691;24
2692;15
2693;1
2694;1
2695;20
2696;22
2697;23
2698;20
2699;19
2700;24
2701;2
2702;15
2703;1
2704;25
2705;29
2706;25
2707;25
2708;26
2709;23
2710;20
2711;2
2712;19
2713;17
2714;2
2715;23
2716;26
2717;24
2718;10
2719;10
2720;27
2721;22
2722;26
2723;27
2724;23
2725;25
2726;29
2727;26
2728;25
2729;15
2730;2
2731;26
2732;19
2733;15
2734;25
2735;23
2736;10
2737;1
2738;26
2739;25
2740;25
2741;17
2742;27
2743;23
2744;10
2745;2
2746;1
2747;2
2748;26
2749;15
2750;2
2751;15
2752;22
2753;26
2754;1
2755;27
2756;29
2757;19
2758;29
2759;20
2760;29
2761;15
2762;25
2763;26
2764;22
2765;28
2766;19
2767;25
2768;26
2769;10
2770;26
2771;23
2772;19
2773;1
2774;24
2775;10
2776;23
2777;28
2778;17
2779;26
2780;15
2781;19
2782;25
2783;17
2784;26
2785;19
2786;15
2787;17
2788;25
2789;27
2790;1
2791;29
2792;2
2793;1
2794;25
2795;29
2796;24
2797;27
2798;24
2799;25
2800;2
2801;20
2802;20
2803;27
2804;28
2805;2
2806;10
2807;1
2808;10
2809;22
2810;2
2811;22
2812;19
2813;28
2814;17
2815;15
2816;1
2817;20
2818;1
2819;27
2820;19
2821;1
2822;15
2823;25
2824;27
2825;26
2826;20
2827;26
2828;15
2829;10
2830;25
2831;20
2832;10
2833;24
2834;29
2835;23
2836;25
2837;28
2838;15
2839;24
2840;17
2841;10
2842;24
2843;29
2844;29
2845;10
2846;10
2847;25
2848;19
2849;25
2850;1
2851;2
2852;25
2853;17
2854;15
2855;25
2856;15
2857;29
2858;10
2859;24
2860;19
2861;23
2862;1
2863;24
2864;25
2865;19
2866;15
2867;28
2868;25
2869;2
2870;26
2871;17
2872;20
2873;28
2874;10
2875;26
2876;23
2877;20
2878;19
2879;26
2880;23
2881;23
2882;25
2883;26
2884;2
2885;29
2886;17
2887;19
2888;1
2889;25
2890;22
2891;22
2892;15
2893;24
2894;1
2895;29
2896;23
2897;10
2898;25
2899;10
2900;1
2901;29
2902;23
2903;2
2904;20
2905;1
2906;19
2907;1
2908;24
2909;1
2910;2
2911;15
2912;15
2913;25
2914;2
2915;23
2916;10
2917;17
2918;22
2919;15
2920;25
2921;10
2922;2
2923;10
2924;1
2925;19
2926;15
2927;28
2928;10
2929;23
2930;25
2931;25
2932;1
2933;28
2934;28
2935;25
2936;27
2937;15
2938;2
2939;10
2940;1
2941;1
2942;2
2943;19
2944;15
2945;27
2946;23
2947;20
2948;22
2949;24
2950;24
2951;22
2952;17
2953;20
2954;26
2955;17
2956;24
2957;29
2958;20
2959;15
2960;29
2961;25
2962;22
2963;10
2964;28
2965;26
2966;20
2967;20
2968;10
2969;29
2970;10
2971;23
2972;2
2973;29
2974;27
2975;2
2976;27
2977;28
2978;10
2979;17
2980;2
2981;1
2982;24
2983;15
2984;23
2985;19
2986;17
2987;28
2988;26
2989;22
2990;25
2991;1
2992;27
2993;23
2994;2
2995;25
2996;10
